region,income_group,demo_group,demo_subgroup,has_account,borrowed_any,credit_card,biz_loan_source,biz_loan,loan_purpose_group,loan_purpose,saved_old_age,saved_for_purchase,saved_no_purpose,mobile_pay_s_r,digital_payment_other,mobile_payment,mobile_payment_bill,govt_digital_pay,govt_digital_pay_acc,digital_pay,digital_pay_acc,govt_payment_recv,fin_resilience,emergency_funds,prefer_digital_acc,prefer_digital_fin,prefer_digital,saved_any,region_clean
Middle East & North Africa (excluding high income),Lower middle income,laborforce,in laborforce,0.308352204459835,0.3811841915656945,0.17320997009687608,0.17395985174523135,0.17395985174523132,0.16528047578964877,0.21534369923238988,0.6218592912811639,0.8832076801556381,0.22561553180351684,0.15267411898004507,0.5686468294874394,0.16299973374758953,0.5359930078472608,0.19156429681890214,0.20295201080059233,0.44953089401642915,0.2296575338475123,0.27148377741922436,0.08372806723181425,0.2232202865904167,0.14478189084639642,0.1432774486938599,0.185807459031255,0.2515467490497783,Middle East & North Africa
Latin America & Caribbean (excluding high income),Upper middle income,laborforce,out of laborforce,0.25302983470148,0.23846697463388278,0.085645053936065,0.0954221715573434,0.0954221715573434,0.05698030207661575,0.05698030207661578,0.4036319428301366,0.22818112601009422,0.7718188739899053,0.09482284910106634,0.47339202601567604,0.08781759376022821,0.374918380592252,0.019684156004512843,0.020984860890688628,0.07037152192314172,0.025516630721024947,0.0266650755956363,0.1689785547458162,0.0663195068459976,0.12488821665451522,0.10118650866043255,0.18338948042443343,0.2772781420317455,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,laborforce,in laborforce,0.517476101207566,0.4477763686290707,0.1939011912846153,0.22721687625589,0.22721687625589,0.22231904275698594,0.22116176441589436,0.5847317793391279,0.5766155288207429,0.4449074057912634,0.17854006384954835,0.6814629569877708,0.15726763047248976,0.5540071102787498,0.1669172345901494,0.14929432083678099,0.5081005462229169,0.20731346387566335,0.19968898613441832,0.09395541070519206,0.181071072871106,0.11152473285067713,0.09226580567223422,0.15130160682370325,0.38656327340437086,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,laborforce,out of laborforce,0.066694581568322,0.36908760113947514,0.07321702001314445,0.0773649883202874,0.0773649883202874,0.08986853021867902,0.08977799409001827,0.4205033621703762,0.5496858865426821,0.4503141134573182,0.10928805672252784,0.4626199978255113,0.09868522111032338,0.4145188022114281,0.029563248922466312,0.03083043874428673,0.09124678798771418,0.03365822175102029,0.030322045068939013,0.15897576886974638,0.11849006224237632,0.1339660520617943,0.13528462273340197,0.13321047483348275,0.37879124804695363,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,laborforce,in laborforce,0.237129482419581,0.5903252179331892,0.1795887292140022,0.20168730872785,0.20168730872785,0.1827397672625095,0.18140032417974686,0.6352927340923968,0.5886856695833453,0.41131433041665477,0.22567742049472753,0.2822213379427274,0.20532035662796755,0.2478130031684504,0.21646555530137385,0.2268401643672903,0.24743297496103916,0.188808877221372,0.20401479137087167,0.1709061284297097,0.22102442538317432,0.16630236579324542,0.1415664501640963,0.18570901431374792,0.592591104953913,Latin America & Caribbean
High income,High income,laborforce,out of laborforce,0.940426156559231,0.32629930683046904,0.2633100123285915,0.225266859025673,0.225266859025673,0.15379647996064366,0.15379647996064363,0.5729905716072512,0.6064442282029525,0.4745679937773858,0.37554495065745647,0.6058529866177901,0.37284019601824164,0.3106366954794195,0.0980193676285226,0.10216857802377514,0.1626732705935674,0.12995122933465122,0.1251638875895962,0.596646386752444,0.12374834587323799,0.4027304559425616,0.375336347932367,0.6109939085990904,0.46351462694165463,High income countries
High income,High income,laborforce,in laborforce,0.98920260892151,0.6118238368940416,0.5647779739456451,0.336517835765775,0.336517835765775,0.43193879315740713,0.431751952900862,0.688470692696584,0.824986321802923,0.28844713223850893,0.4822275493743393,0.7030465345653847,0.46602497015208244,0.18123409190586098,0.49886876196988905,0.514870607184633,0.7657513278913266,0.6871937562962643,0.6664994097197336,0.21021912041261864,0.43667626832897,0.2877928369591388,0.2961993670405225,0.3285091742211811,0.566910319986163,High income countries
Sub-Saharan Africa (excluding high income),Lower middle income,laborforce,out of laborforce,0.136224444870042,0.3951478562218421,0.0690064843394482,0.0677137506019784,0.06771375060197843,0.06763048189739612,0.0694198130799639,0.4201847392910003,0.41506178712246466,0.5964710729696745,0.08595806216499308,0.17965939084398191,0.08470788006259933,0.15542639985565468,0.026347511899424747,0.03777919634129687,0.06177958230119751,0.045642688084705924,0.02518627181752517,0.13702671897885188,0.037044042797172994,0.08009158585685719,0.06279112930048275,0.09468480249740818,0.35389760353555033,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Lower middle income,laborforce,in laborforce,0.610851992524351,0.541639706569657,0.26885851273204653,0.416519888243989,0.416519888243989,0.1744754588213483,0.20801429219043108,0.5088217632803299,0.5170812057535918,0.4829187942464085,0.19236372113802974,0.3002313892020352,0.21691143749423467,0.1180681644137,0.2451762376551058,0.15579299091485233,0.36792718083297166,0.21660737767844745,0.25029052058633605,0.13996580467979222,0.341092341936363,0.18270342935261707,0.1529615134483559,0.20761718977638774,0.5922632922314749,Sub-Saharan Africa
High income,High income,laborforce,out of laborforce,0.992310190216762,0.5556698322959354,0.5221287376069151,0.464225968737786,0.464225968737786,0.45279776255298554,0.45279776255298554,0.7877407056821788,0.7498272188116097,0.28260964985578857,0.588968343335108,0.7359806438256197,0.5847726448117618,0.143639018854466,0.12023824959370703,0.12112098798149092,0.1695220380713855,0.15178020612081564,0.15058589299245748,0.6737719768659891,0.507141044310199,0.5837604455577029,0.5443751554983842,0.6837619601930798,0.6393780798587381,High income countries
High income,High income,laborforce,in laborforce,1.0,0.7752551594178243,0.7316276404608104,0.642012263857578,0.642012263857578,0.7320805693075529,0.732080569307553,0.8140084119195277,0.8279039822218972,0.17209601777810288,0.6383049619118559,0.7582049354258487,0.6378291488929639,0.13627372079384226,0.593194642717672,0.6017954919820179,0.7988206878080328,0.7196196500480334,0.7126202518274121,0.2771853074143514,0.747963007077179,0.33576552533251985,0.24719445379185262,0.39170432129532085,0.7772187304824427,High income countries
High income,High income,laborforce,out of laborforce,0.955168753573747,0.46381696998167876,0.5156023588820993,0.451274325863505,0.451274325863505,0.3340134446766154,0.3340134446766155,0.7486100226384083,0.7375934386856894,0.2624065613143108,0.693104014542769,0.7882116114596996,0.690169997304193,0.1699809754356687,0.16022610055180772,0.166377489667657,0.20714598840391424,0.19386278160788406,0.18900322314878545,0.6273050139086807,0.356762967677707,0.525840421774478,0.4167997250317239,0.6408953454932241,0.6429384707408372,High income countries
High income,High income,laborforce,in laborforce,0.996599374439555,0.5438845156520872,0.66627444406433,0.575268800869361,0.575268800869361,0.46262588098453544,0.4626258809845355,0.8335896769570196,0.8452556277962573,0.21598327547648305,0.7156690736757512,0.822085724196636,0.7156690736757512,0.10443258272250877,0.550674093020938,0.5592499922732344,0.7867016758597303,0.7401380740914677,0.7314767994881728,0.26805220942761165,0.408900276488556,0.3414166892115924,0.3352999666956379,0.3964774198479476,0.7628380006776267,High income countries
Europe & Central Asia (excluding high income),Upper middle income,laborforce,out of laborforce,0.264234765330224,0.41195294618337075,0.08334524801146337,0.09425060731082496,0.09361062783556956,0.08272932847866127,0.08272932847866127,0.4970645980550884,0.4446446364698162,0.5855879829703756,0.09930204714203844,0.38758752291822274,0.09389775883142853,0.3563128907092911,0.02715934755684024,0.02724078382147191,0.050817373185777004,0.02172028086835709,0.03520279512780222,0.36239124249073956,0.10732651239331409,0.09098975677711177,0.07912427450967852,0.36420717092034166,0.327729186540716,Europe & Central Asia
Europe & Central Asia (excluding high income),Upper middle income,laborforce,in laborforce,0.465217939643513,0.5577686441044876,0.21421182298889196,0.20888534928886657,0.1771671128089931,0.1892308125241905,0.21631105489839658,0.4967933374458619,0.6481723150222343,0.3886522614764282,0.1720041634160199,0.43575340134868445,0.20750465391461212,0.3334864744215228,0.2347382672898487,0.23600523235672632,0.29344559737435605,0.20761888699682768,0.23989670267755905,0.14835801829720136,0.21228474791583082,0.17973616009828924,0.16095080283192448,0.14007148192355964,0.5688148123873383,Europe & Central Asia
Sub-Saharan Africa (excluding high income),Lower middle income,laborforce,out of laborforce,0.194271401941053,0.4172642462510291,0.06399390629215432,0.05946881569860016,0.059468815698600186,0.06386418319205747,0.0672027311755421,0.42232888341478114,0.43386918460479795,0.5661308153952023,0.09576081019075494,0.21460436990024973,0.09509707748046786,0.16600613833211536,0.029310014254112143,0.03088589157672783,0.08283241295357496,0.040435358391417875,0.02366822762205567,0.13779852496408806,0.08786173692519249,0.09567575092884628,0.07186394875021859,0.09081512970981898,0.34732611056490703,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Lower middle income,laborforce,in laborforce,0.348870323095733,0.5042856802703612,0.18852047577938896,0.217059399497316,0.217059399497316,0.15009838304415815,0.157588958613152,0.47835996273669945,0.5547132338971874,0.4452867661028126,0.1749791325579822,0.33415100848955104,0.21235309236572789,0.2686871501770514,0.2090483179496139,0.20893715660292894,0.2844761781026353,0.2289900860160507,0.23431861018565148,0.15121599135349487,0.2504111972507662,0.15734610151730832,0.18577787384284059,0.15950845015427234,0.6570121631054588,Sub-Saharan Africa
High income,High income,laborforce,out of laborforce,0.705850074980506,0.39554947020922304,0.14636128064640067,0.147622753012747,0.147622753012747,0.10797978603524594,0.10760905752377105,0.3608468621037205,0.5619416401779826,0.5518067594310997,0.17704927229221645,0.5002124435533932,0.19306482005748368,0.3453730330375133,0.04827976960281749,0.039225607683392144,0.08678081357575901,0.05436051079535073,0.045400432521155026,0.2114452265715389,0.0877866515977376,0.18837868652032463,0.2240906358897618,0.21936067979649765,0.3235125365657023,High income countries
High income,High income,laborforce,in laborforce,0.869453566930404,0.5696735294422994,0.47739704333006966,0.261147564216034,0.261147564216034,0.2620936693326363,0.257699733698075,0.5916740408795317,0.8870230655934226,0.2870816567761122,0.38146828351233203,0.6749649519577328,0.4060918087122396,0.28375405676141663,0.45499891135296044,0.3650843976246228,0.5841306849271289,0.4188660934159782,0.3892963394861054,0.27627314051693236,0.280996626014287,0.3248988528813845,0.28910865881590925,0.3683478464577849,0.5117107992614206,High income countries
Latin America & Caribbean (excluding high income),Upper middle income,laborforce,out of laborforce,0.147896192750077,0.3380238855699971,0.0862849942318106,0.0733934746885459,0.0733934746885459,0.08994350301743603,0.08994350301743605,0.3747536384701723,0.3868360165909481,0.6131639834090519,0.08551997157626451,0.33696621645748576,0.07832038300506591,0.3032715006454361,0.017923615994834996,0.020846112268490674,0.056444196982803896,0.02029908062385788,0.011789528963038531,0.19359246063344848,0.04682867191566187,0.1056248372248361,0.07885323602321984,0.1577545811818196,0.3200360896589045,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,laborforce,in laborforce,0.308989314546591,0.46078612485434955,0.20032715679946117,0.134921722853415,0.134921722853415,0.21536483698537032,0.21536483698537032,0.5061097399877272,0.6229220844933907,0.3770779155066094,0.1716475261585956,0.4695140696445904,0.15090983535557922,0.3523441134171795,0.19265607712444713,0.16505015792000946,0.28418334581634075,0.22781336471884078,0.21849029297087716,0.13365734215934286,0.21937967124033367,0.14626302021502752,0.137715174249961,0.17788515054634754,0.48479745412722197,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,laborforce,out of laborforce,0.0964178190751829,0.3626813837929491,0.07083582659752358,0.06177128940572099,0.06177128940572099,0.09268708670181,0.09257223323394279,0.41812468539367764,0.5298575577517349,0.4701424422482653,0.10342510567141364,0.47197109889648914,0.09234502002805314,0.43303989669988174,0.029586685090850023,0.03074174400982055,0.09642858461720316,0.03374883139610321,0.03248391056163194,0.14804726015435885,0.11795277009758372,0.13188915018666636,0.13592597574586432,0.1262405805602265,0.39897432611914785,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,laborforce,in laborforce,0.312378350694563,0.4959892274450325,0.19375581289314942,0.269043611251813,0.269043611251813,0.19473734434185894,0.1939923316796839,0.6291002941850233,0.7118400366524438,0.2881599633475559,0.23413070955811754,0.616397970656046,0.20710957115703987,0.5552484747791824,0.207189026384885,0.18979453495394427,0.39977383770969654,0.1652852818636413,0.17130593950006678,0.17655319442674675,0.18674879072026207,0.16737336522073593,0.18943625418792254,0.18699379100148003,0.5410941228591077,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,laborforce,out of laborforce,0.145267307969879,0.36014529162225395,0.06667835005975184,0.0632736747166231,0.06327367471662304,0.07274725226723688,0.07255290293929695,0.4404358026850871,0.5517087656015851,0.4482912343984149,0.10973898636218055,0.3652544569598344,0.0994396697252104,0.30027357932228793,0.029052072116478006,0.03358549563640073,0.06106110104585227,0.029535821964656234,0.027809657119970244,0.13629582138580315,0.10864364016412206,0.11764567821185903,0.13667916844747252,0.12317803698948254,0.30384417686170506,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,laborforce,in laborforce,0.299256503948526,0.4816385617702005,0.1578584096762266,0.23209427179650838,0.23209427179650835,0.1753088527886157,0.1737442196034578,0.6215275967592936,0.7050547842075885,0.2949452157924112,0.19962117674274588,0.6036485651290749,0.19426293630985092,0.5281077911873413,0.18902825587852207,0.20609128684496458,0.36078370193744985,0.17809710428465614,0.17364771857291184,0.15323499954326608,0.22042384826290307,0.16068110613508688,0.15713457021939126,0.1581754497051705,0.5147390444312135,Latin America & Caribbean
High income,High income,laborforce,out of laborforce,0.810538388371458,0.495826961276604,0.24628680579793372,0.280832133773291,0.280832133773291,0.417245645003527,0.417245645003527,0.7119975673264572,0.6388743346750274,0.39501265714384126,0.33388139826746355,0.5994455872394688,0.3299089204301396,0.22765622125452675,0.05597441576527168,0.060026201195080287,0.1098985542324083,0.09184845073180711,0.08779666530199859,0.5874444969006765,0.41344909166883503,0.5001318422728602,0.25751240769517264,0.6014424014530793,0.5498684188091912,High income countries
High income,High income,laborforce,in laborforce,0.96567520619297,0.7682304085141828,0.6402783250266306,0.578992931235708,0.578992931235708,0.7089802209530639,0.7089802209530638,0.8092389486398298,0.829321172181153,0.17067882781884697,0.6175271298824851,0.7582235583033595,0.6131915819858645,0.13491655199060443,0.5253386615055544,0.5354004325670707,0.7329843572818688,0.65480182009186,0.6449068973174519,0.22932647350765917,0.754721092422844,0.2492079454458909,0.19577542870675757,0.32517533344235233,0.7996833248487689,High income countries
High income,High income,laborforce,out of laborforce,0.560815793322259,0.3459236519028266,0.09896064270513905,0.118482819011825,0.118482819011825,0.09850640406028977,0.09850640406028977,0.4009182973350489,0.43069869507559166,0.5693013049244083,0.14049986998810157,0.5623952371299155,0.15690184420219078,0.4542713096510085,0.03546105766970181,0.03939484832780066,0.07090757934408781,0.04326849299724103,0.042226739892696874,0.26118982725811823,0.05320874828639019,0.1449364517485378,0.11752245537656955,0.27244180417759883,0.3172365773317338,High income countries
High income,High income,laborforce,in laborforce,0.907973158900359,0.5122257936790401,0.468411305767456,0.231556903963999,0.231556903963999,0.2788307425450401,0.2777027102247691,0.6623485407958825,0.7125780394630181,0.28717274681979343,0.35701636984779495,0.6631629885726639,0.3472297560625056,0.35952851469962344,0.32457944947375933,0.3180299547096591,0.5639820999092591,0.4678819862157598,0.413783533924522,0.20720759246637965,0.256394379773031,0.26990318673118274,0.2455066739933189,0.28748995535965094,0.4805915611629197,High income countries
South Asia (excluding high income),Lower middle income,laborforce,out of laborforce,0.261833386161456,0.4271277196750082,0.07678579383237163,0.07264708743954729,0.07264708743954729,0.11626731689313712,0.1149304310954467,0.3352761709305088,0.5451514797477621,0.48430154120975777,0.12396195184675815,0.156149432171526,0.09185672972505571,0.133864773945976,0.02843187828236543,0.03032823908088647,0.01502541731972018,0.041969802194660705,0.033331763238524686,0.17856839892451704,0.10440552357714064,0.1466809684840727,0.13695242801759733,0.0989927880274386,0.21771668801746497,South Asia
South Asia (excluding high income),Lower middle income,laborforce,in laborforce,0.442245170421219,0.5285693234373045,0.15977469107862644,0.159155859422712,0.159155859422712,0.1943253267774297,0.18806160782021633,0.47747313557135623,0.5680894579977185,0.43191054200228174,0.2519227509703569,0.41788498937588237,0.1880467038635276,0.34458878616618566,0.205365497827845,0.21081248013154932,0.32659009020797114,0.29685403674280375,0.24640381362997216,0.1281529031698527,0.26311737545685104,0.1390717722120414,0.1250230933806959,0.1686402746594586,0.3713920708108731,South Asia
East Asia & Pacific (excluding high income),Lower middle income,laborforce,out of laborforce,0.107773092799977,0.4870213803327266,0.10877599227168697,0.07889438070792681,0.07889438070792681,0.17169196530417496,0.17169196530417496,0.5105636980576455,0.5192668955394915,0.5127760542750944,0.13001881280133937,0.37454258180611344,0.10443362355628205,0.3533868775707344,0.034019259232285104,0.04182134710900387,0.09335558554706996,0.038251733223189976,0.03340978138259337,0.20945599332875914,0.11803700203234252,0.1216373229681379,0.13874820316964437,0.15063186647839102,0.42394077028786914,East Asia & Pacific
East Asia & Pacific (excluding high income),Lower middle income,laborforce,in laborforce,0.243128999373851,0.6122304927313609,0.17130802841144133,0.192638663970779,0.192638663970779,0.2842056346152045,0.2842056346152045,0.555790873519533,0.6685319699936921,0.3314680300063082,0.14707748591652614,0.5136193758871227,0.14031699400769046,0.4500996899733396,0.19407566742125434,0.192432225276546,0.3758020071907998,0.16116124868321893,0.21825153918336024,0.16553849424207487,0.2423984163976609,0.14105293839769206,0.12848069915637111,0.11807205984911467,0.5821984881015293,East Asia & Pacific
Middle East & North Africa (excluding high income),Lower middle income,laborforce,out of laborforce,0.69415290139379,0.5095811685942122,0.11578289943510195,0.158209771775112,0.158209771775112,0.08487644236089745,0.08977219948455056,0.35439979185683196,0.8287333679202616,0.40032364511081187,0.10607426694702587,0.3044188343377803,0.21403967385178288,0.22521712496742485,0.04037162833225533,0.027825834098946317,0.08034221715228318,0.03369507750210257,0.02737197684027018,0.20466972281053905,0.226577830767309,0.1592617778913652,0.1562605313375811,0.21110396266083695,0.27329283446162644,Middle East & North Africa
