regionwb24_hi,incomegroupwb24,group,group2,borrow_any_t_d,fin26a,fin17a_17a1_d,fin17a,fin22a_22a1_22g_d,fin22a,fin24aSD_ND,fin24aP,fin24aN,fin31a_31b,fin30,fin31a,fin31d,fin32_n33_34a,fin32_n33_acc,fin32,fin32_acc,fin34a,fin37_38,fin10,fing2p_acc,fing2p_fin,fing2p,save_any_t_d,account_t_d
Sub-Saharan Africa (excluding high income),Upper middle income,age_cat,ages 15-24,0.471216432798768,0.373627170519237,0.255813543754185,0.08548230151691599,0.0820027209212904,0.06812590412996875,0.487836062455373,0.92208627935046,0.11649777806591874,0.211005030003578,0.257105342725152,0.06421721817805978,0.08832017090908104,0.06099398127471786,0.10500356583604,0.245820078660884,0.11246668621095501,0.042621718446169105,0.09766000014424914,0.05855949505258218,0.07543118085242786,0.053080155363323,0.0818329017429936,0.616965931476895,0.681322833059001
Sub-Saharan Africa (excluding high income),Low income,age_cat,age 25+,0.569449363449993,0.18081992713063005,0.189829401601789,0.187915099683444,0.1480689543432451,0.12865087441919598,0.353005687558719,0.860892762117238,0.1391072378827616,0.2464569457906267,0.485735734904248,0.1230245440603566,0.353473224400206,0.09009778368703719,0.11092682277708406,0.247589914807078,0.15085022519659488,0.11754043717297447,0.146886711988997,0.11542472269236814,0.11050405031969632,0.13895604439000536,0.11758528712764302,0.529956887404044,0.377931101206606
Sub-Saharan Africa (excluding high income),Low income,age_cat,ages 15-24,0.495344591909342,0.11157962196048749,0.133040989306376,0.130042040810787,0.13145150200754108,0.1033757353234559,0.341572235156494,0.90616790988279,0.0938320901172105,0.11042747671138847,0.288232056530211,0.04236901350059563,0.223432349524345,0.017398914780817037,0.028023887684287957,0.169867423827343,0.0839211289611716,0.036184553192561364,0.10200963737753693,0.05378512386682971,0.03571316068683614,0.03056826368381546,0.11334389619375201,0.481833585876104,0.249053224288556
Europe & Central Asia (excluding high income),Upper middle income,age_cat,age 25+,0.41834002767291,0.249404065637807,0.119309594315337,0.119309594315337,0.267296693142772,0.265189123237752,0.452042517727751,0.821023524207912,0.1789764757920877,0.290411756527485,0.625228995778857,0.219295330219102,0.324290681720404,0.19407868877965218,0.103801711395932,0.307158932929097,0.22692051083891,0.220690137023781,0.410870846005332,0.142595838584168,0.3716853306862,0.326157011370181,0.499836740601588,0.21667630458672,0.735912499542669
Europe & Central Asia (excluding high income),Upper middle income,age_cat,ages 15-24,0.32587994698668,0.276375010981269,0.064542034562527,0.064542034562527,0.112954371870396,0.10267846826641902,0.677126374161686,0.982253180737022,0.01774681926297772,0.207598813682582,0.294110756184495,0.151581197518813,0.0865119425019133,0.14745143486368584,0.102676539934976,0.260911350418029,0.12594961081273,0.12066779391588,0.253243769852948,0.0599490477141196,0.113438345836718,0.0802348743012288,0.276516840730701,0.34242787003847,0.545414716285893
High income,High income,age_cat,age 25+,0.654179239587328,0.549865222090973,0.546021400358982,0.546021400358982,0.558156857115713,0.558156857115713,0.801611177293713,0.882477753837934,0.11752224616206619,0.877309206915272,0.938075034823609,0.877309206915272,0.10463719097461888,0.329594045219329,0.345902117613514,0.525936540738147,0.467955983078154,0.44978588888335,0.365655452523601,0.576075280810457,0.292210052349418,0.275260968372796,0.439570153462843,0.846208258823573,0.999739577699631
High income,High income,age_cat,ages 15-24,0.747462211907417,0.791685154488054,0.7969710737684301,0.7969710737684299,0.445462003452764,0.445462003452764,0.70944410830471,0.846439296503952,0.1535607034960478,0.778750005028231,0.778750005028231,0.778750005028231,0.013299922540103482,0.456976921420099,0.456976921420099,0.760391143408364,0.7141439100649261,0.714143910064926,0.435813194781372,0.468177165275512,0.48620670382716,0.48620670382716,0.561134834488949,0.942650725765491,1.0
Sub-Saharan Africa (excluding high income),Lower middle income,age_cat,age 25+,0.533586308804231,0.0990975285225629,0.45837325140697,0.247483177330177,0.17145109550225,0.1393750916750733,0.507764928178213,0.812320241645539,0.1876797583544612,0.2280591038722381,0.538728159423499,0.1216426137411063,0.439555035775676,0.11670331741881154,0.13188036612475817,0.260428242976365,0.143832253607973,0.11409959877509754,0.141819908267088,0.1253298724119564,0.1122374110054345,0.13146658698375122,0.138406557632991,0.675537851338467,0.695160700866998
Sub-Saharan Africa (excluding high income),Lower middle income,age_cat,ages 15-24,0.495122873092171,0.10568203915631,0.456977367172753,0.124416815337059,0.173129333176735,0.0928701574329715,0.451168804460008,0.813413150635365,0.1865868493646355,0.131535011548162,0.279942101508088,0.07265233114429123,0.199284821248277,0.05851594041757127,0.11835801335067157,0.248697832392682,0.106635250114582,0.08900092995321393,0.11867081576319963,0.02685315435420249,0.08982840978401224,0.05182421985101979,0.07400546589511581,0.709302981485055,0.652242917388021
High income,High income,age_cat,age 25+,0.466283985418915,0.643281985448886,0.243677861642795,0.243677861642795,0.219403859718399,0.219403859718399,0.680593099465194,0.948945563422873,0.209623874956711,0.646355124224688,0.811301882105949,0.646355124224688,0.119709120076126,0.302039714338429,0.302929842160033,0.408476859220982,0.376421557867235,0.375531430045631,0.4699457261105501,0.24617840931678,0.4881987119681269,0.483527356087545,0.523417814536377,0.411444871638981,0.955512739995025
High income,High income,age_cat,ages 15-24,0.555691921486779,0.567206003396715,0.415621792874666,0.415621792874666,0.07057576292014961,0.07057576292014961,0.862030238536915,0.996387322938429,0.21884182677500286,0.305212170416651,0.385525890379762,0.305212170416651,0.038505644306725706,0.380358501803965,0.380358501803965,0.467807490685276,0.445280200408149,0.445280200408149,0.448267515116706,0.128611031448765,0.438336690419869,0.335353088283255,0.490406195897862,0.726291494455431,0.901372655011848
Latin America & Caribbean (excluding high income),Upper middle income,age_cat,age 25+,0.324680350641653,0.1632507565197874,0.0729774091994283,0.07111049313816842,0.123583638999396,0.123583638999396,0.342566904163374,0.757001419422563,0.2429985805774376,0.142580855783831,0.647026458255081,0.127197109388622,0.469391023428644,0.12158075233269657,0.1329872333188907,0.198758718378915,0.16632036685276969,0.15333137947757686,0.21167120751443094,0.249587559596701,0.17955052860829096,0.1610901549313779,0.21476965063483366,0.268117685392344,0.364126618130953
Latin America & Caribbean (excluding high income),Upper middle income,age_cat,ages 15-24,0.300878129975989,0.18704135439973335,0.172533187110056,0.172533187110056,0.088295238193074,0.088295238193074,0.586597467941426,0.85033942471889,0.1496605752811097,0.0978769700713294,0.375736601586567,0.08004794529380471,0.269194387229052,0.11138343650135966,0.13455247014415378,0.309132614653326,0.1312205914905191,0.11198402629123014,0.10422418932085231,0.09179290316923347,0.10480446662880524,0.09036208034797241,0.13350190169805853,0.446011669895591,0.381836370624187
Sub-Saharan Africa (excluding high income),Low income,age_cat,age 25+,0.575778370006131,0.1335735577354012,0.131201333492933,0.16460919289740172,0.13382488410271326,0.11552657121768642,0.352569114879799,0.846826091952696,0.1531739080473039,0.14961793583030508,0.147043419442265,0.0661157663202549,0.09243100371052781,0.031114367413973054,0.0726913690835656,0.141513263309694,0.10931976281103986,0.0646024509193043,0.1294604666226604,0.11554193002514657,0.09206049422462603,0.06303467112545119,0.13447046662937384,0.426791265801397,0.316263938905117
Sub-Saharan Africa (excluding high income),Low income,age_cat,ages 15-24,0.556609545933587,0.11520402712901515,0.12494750298608398,0.10115509056142799,0.11374063002373577,0.09032064730936834,0.397021423791825,0.799741799534813,0.2002582004651872,0.107182238589423,0.20466634899257896,0.04074031422200375,0.13157462424044103,0.019314602011661602,0.036692210659765884,0.131163812358132,0.07970996994943055,0.040490060342486534,0.10440783682632254,0.06146350589660096,0.059042309784386154,0.03431388585940129,0.10672695830160561,0.488110633414957,0.279744287100851
Latin America & Caribbean (excluding high income),Lower middle income,age_cat,age 25+,0.364136457141203,0.09801098093485239,0.101614759149659,0.09731758536128221,0.12010593982436002,0.11432416597971301,0.404430488368578,0.770079122714296,0.2299208772857036,0.19096130386215,0.536521131192425,0.152597448666616,0.310687857662292,0.11600352731896044,0.12708303872046006,0.196843900848748,0.15288686989193837,0.14437203891461797,0.15013585763887777,0.16083351839083407,0.14326701013962184,0.12329927953572564,0.10957370013551002,0.253910340782661,0.385282529187269
Latin America & Caribbean (excluding high income),Lower middle income,age_cat,ages 15-24,0.409912014809336,0.129951782293278,0.148182997922179,0.126628156730618,0.0862226132759486,0.07438981041109177,0.492912697949015,0.801731619132212,0.1982683808677885,0.147455213588458,0.29089331481231,0.11719167602091202,0.12934027995192,0.0873690272716354,0.10941981942589242,0.291181734987192,0.12216503370106874,0.10436144632107736,0.09060685333591847,0.08290575889351243,0.08392898180583644,0.05471563101543442,0.0829754634554126,0.377648384361027,0.36095807723842
High income,High income,age_cat,age 25+,0.746852039892678,0.646140977652746,0.592304019030128,0.592304019030128,0.724393643510205,0.724393643510205,0.881987608712475,0.956189144640971,0.18627716335284508,0.499654331771133,0.719402505724044,0.499654331771133,0.135294780150884,0.483906802506026,0.483906802506026,0.634746218946422,0.560682772747394,0.560682772747394,0.409842934685431,0.741320036082234,0.366011715839095,0.319202947394343,0.454867291246859,0.669426797761207,0.989142714732189
High income,High income,age_cat,ages 15-24,0.59547128587931,0.624706453699756,0.614961690935944,0.614961690935944,0.504738652873435,0.504738652873435,0.82547610370524,1.0,0.28831619488304666,0.08171821379773972,0.169097179516271,0.08171821379773969,0.0443171302127619,0.512656693518126,0.512656693518126,0.687702026266901,0.580351829021663,0.580351829021663,0.44240677420169,0.516019920120597,0.313480942601943,0.277841487049587,0.477098331335668,0.755306581902833,0.888805118740581
High income,High income,age_cat,age 25+,0.279958453268033,0.555040848007926,0.328577125157299,0.328577125157299,0.190615590393733,0.190615590393733,0.741955690059816,0.904464181990262,0.24452945589109332,0.487740979439427,0.873738437463463,0.487740979439427,0.326531237767296,0.4233085219530329,0.427617970243766,0.57671886799056,0.49401463581352,0.489705187522786,0.488358060552137,0.158338633309187,0.387346945371703,0.380776885375352,0.54006884464125,0.589253198417332,0.87674545430195
High income,High income,age_cat,ages 15-24,0.422005885410511,0.458251184116743,0.244363486218213,0.244363486218213,0.178250696901581,0.178250696901581,0.815519981994383,1.0,0.14203440861215944,0.181396552121215,0.331569620565283,0.181396552121215,0.04286535287689919,0.540419573873454,0.5920947412633,0.664647322712151,0.657097782782273,0.605422615392426,0.239269201057914,0.166068341203402,0.258858358532543,0.234906143541779,0.296675140723634,0.576413905651716,0.924927793319647
High income,High income,age_cat,age 25+,0.887051511218535,0.8683482444661321,0.736169959608707,0.736169959608707,0.83809167832572,0.83809167832572,0.87887082099028,0.959944055170025,0.15331252725156422,0.812558092746454,0.851753134205621,0.812558092746454,0.07214825530275365,0.420432626630265,0.424544647109355,0.744864000337639,0.731946609964307,0.723636907810728,0.46712296969911205,0.8435500643115139,0.54506561596223,0.527800055846187,0.6557216694498589,0.868963106273917,1.0
High income,High income,age_cat,ages 15-24,0.695700612261616,0.534401814689342,0.86125043841568,0.86125043841568,0.250446890009728,0.250446890009728,0.90220670211385,1.0,0.21383699642162407,0.120956212938193,0.13284225713961,0.120956212938193,0.06110066902480332,0.515549192794425,0.524472212629318,0.909772046464527,0.890198493763106,0.8812754739282131,0.263814383742857,0.261289215697493,0.463560097905576,0.463560097905576,0.552464322692153,0.968540403097162,1.0
South Asia (excluding high income),Lower middle income,age_cat,age 25+,0.478506947452004,0.13745381521543362,0.140358832889664,0.126096013482078,0.138154588306856,0.12878007443948003,0.290242257687874,0.837300092121711,0.1626999078782885,0.1813170192936414,0.352984569594813,0.12839877905417596,0.208159511219355,0.08768182716799353,0.11736745135775248,0.211060373939818,0.1414506823961229,0.11982735923707802,0.209761084418852,0.13644480240530402,0.133096747221021,0.12240860503596501,0.224295493053489,0.24458601705401,0.813048883600903
South Asia (excluding high income),Lower middle income,age_cat,ages 15-24,0.366766231112382,0.11586544227808337,0.142239614259542,0.131276174247908,0.101556897434954,0.0886630414062595,0.372680589326946,0.846689624203589,0.1533103757964107,0.18338768487493737,0.293304102287775,0.12829917623421355,0.160032756553483,0.03800697584424709,0.05772059294980017,0.167891564883417,0.07720338933038975,0.06616402842496952,0.134063480043578,0.08427015602472099,0.06254141305521999,0.050293167735388195,0.140508149963179,0.21128514346870397,0.67501931427549
East Asia & Pacific (excluding high income),Lower middle income,age_cat,age 25+,0.443766868717835,0.1700051722091054,0.205261654985881,0.202232023047708,0.154855776067931,0.152977733391243,0.549035653423145,0.915960088325776,0.18599666933350217,0.127095776984873,0.819289556432749,0.11261149211635202,0.668075755339218,0.15576823088870922,0.1628562776289723,0.278623892289001,0.14099502847623788,0.17896491408474263,0.282081803510309,0.18214825919630073,0.144911987963559,0.129231103425052,0.312735406860682,0.458002810996881,0.509529945813705
East Asia & Pacific (excluding high income),Lower middle income,age_cat,ages 15-24,0.315853126443261,0.1649590209305276,0.203980521917596,0.171731400617105,0.050591575642216224,0.040973525957704426,0.585895816895992,0.945614299761584,0.08121365803429109,0.08530006328449552,0.411941238475139,0.06477058343382291,0.287122262764975,0.14977618703820061,0.16070066299033942,0.295864558262511,0.18846919448939375,0.17800861225380765,0.218739380234895,0.0693575039969592,0.140755370212628,0.111412188265759,0.228423118045434,0.608788948832847,0.546388887284151
